year(dateGMT),dayofyear(dateGMT),avg(Carbon monoxide),avg(Sulfur dioxide),avg(Ozone),avg(Nitrogen dioxide (NO2)),features
2014,191,0.1950719218900855,0.5876355234836356,0.029466193284213887,6.6127316770652005,"[-0.27731852299728127,-0.046980289799799554,0.14110059108245138,-0.25355448684451437]"
2018,221,0.22362519312389442,0.4836050065876154,0.03245623001418398,7.991787189702411,"[-0.1616869073127711,-0.13626472177553506,0.33765999668797575,-0.12750072465139162]"
2016,107,0.2371734923890575,0.4863538628890292,0.036677229271155125,6.9234990423046705,"[-0.1068206287354466,-0.1339055094907402,0.6151405696506715,-0.2251485269710304]"
2015,250,0.23909915233163387,0.7158308780591389,0.030569357976966686,6.412520154965807,"[-0.09902232189362334,0.06304367006038356,0.21362056855264785,-0.27185499423074555]"
2017,27,0.265543723706567,0.7254257750791183,0.02350861589106426,9.685723069597477,"[0.00806973383367963,0.07127851264172723,-0.25053937089825357,0.02733494992298187]"
2017,76,0.27448441579288446,0.6781893758825442,0.03090483866100268,11.96574078853009,"[0.0442766770876801,0.030737763670340045,0.2356744393915218,0.23574194203080837]"
2019,16,0.350273243694711,0.5890605001882175,0.015973464637007637,16.03564048576262,"[0.35119718890444285,-0.04575730024400966,-0.7458860791174212,0.6077546448434282]"
2015,308,0.3357861982737812,0.7399736025605065,0.019623984445155257,12.20283787340388,"[0.2925292886558192,0.08376421925851738,-0.5059077549555421,0.25741400619319266]"
2014,47,0.30171435883210923,1.3789246741689536,0.02793615587057234,11.327907899621952,"[0.15454923685290037,0.632145455755384,0.04051880171339439,0.17744027501261475]"
2015,313,0.36121245742237973,0.8329199191449187,0.02010480429445703,13.243627525018242,"[0.3954975055753663,0.16353561065485875,-0.4742995600344585,0.3525482847160135]"
2015,82,0.23122667047126216,0.7385824187651273,0.03244838837149693,6.966413903046482,"[-0.13090335540140283,0.08257023254528756,0.3371445018079001,-0.22122585699804692]"
2014,193,0.20184068558253343,0.7107114624505929,0.03182975637587052,6.787144021739128,"[-0.24990719504345793,0.058649919761962904,0.29647679490983053,-0.237612175590467]"
2016,154,0.22471663662205862,0.42820611472382797,0.032622915698214454,6.88457364748629,"[-0.15726691024526718,-0.18381094897622569,0.34861760086975024,-0.2287065363598811]"
2015,290,0.23072738381819388,0.5783012714720276,0.025988739035634024,7.799051859132982,"[-0.13292530664864333,-0.05499143319926744,-0.08750072784786803,-0.14511786428295842]"
2015,203,0.1935530319999237,0.5368783647633236,0.02699862593523286,5.307684465763539,"[-0.2834695412329191,-0.09054273878363878,-0.021112657519401286,-0.37284345622735493]"
2015,319,0.3652348569535425,0.8346351866319107,0.023661825607388446,12.158272201294837,"[0.4117869371052375,0.16500774294672846,-0.2404676515538648,0.25334044237902315]"
2015,171,0.20535102378959835,0.46949363271450156,0.031147732724151073,6.069674360634066,"[-0.23569144809249687,-0.14837584107255364,0.2516418394568837,-0.30319311066737864]"
2018,219,0.22659848491363055,0.489455978834852,0.030706246448753194,7.795725376974931,"[-0.14964602657678075,-0.13124311129827046,0.2226193598982222,-0.14542192426245026]"
2016,219,0.20153361469457307,0.49172530637458406,0.031079858952416106,4.825422354712636,"[-0.2511507339225511,-0.12929545568338593,0.24717994502772608,-0.4169250417067614]"
2017,103,0.22314737938971033,0.38679060867657367,0.03641503159523756,7.4111030287009205,"[-0.16362190010668035,-0.21935590292577395,0.5979041862935943,-0.18057866275427273]"
2015,263,0.24565344630986025,0.6393864310229044,0.030393901924699023,7.038346302377276,"[-0.07247952768389412,-0.002564953591379828,0.20208641681533165,-0.21465081380643178]"
2014,189,0.19112516079188416,0.612195482066084,0.03364573305484562,5.8159401390705,"[-0.29330164306674,-0.02590164848560469,0.41585569518722243,-0.32638590670215645]"
2017,241,0.25405437910408524,0.569073926809435,0.028202915512045606,8.312378195723937,"[-0.038458436919939734,-0.06291082311893273,0.05805508012829273,-0.09819682639351007]"
2015,332,0.335420715955753,0.5933429206448874,0.018252929136081307,10.532399414370236,"[0.29104920216794666,-0.042081902972484014,-0.5960383590055363,0.10472613370095095]"
2017,329,0.35711647180060546,0.7838941994806693,0.020783430216225487,13.05908609830576,"[0.3789100739151551,0.12145917324948417,-0.4296879649746736,0.33568011595527253]"
2018,249,0.21235863973086902,0.4069122095754214,0.028451837286791532,6.869516271762368,"[-0.20731284492823995,-0.20208649236914142,0.0744187306466664,-0.23008286881449425]"
2017,270,0.2697814622189054,0.7554488875220088,0.024056450259789794,10.153072141385852,"[0.025231219360772397,0.09704591840484962,-0.214525767183076,0.07005339614689851]"
2017,114,0.20740415646231503,0.4202555565244503,0.03333592531522535,7.365602547004866,"[-0.22737691746597513,-0.19063453395784197,0.39548951555425166,-0.1847376736474737]"
2015,81,0.24571875680256683,0.590175663175983,0.031952450768783724,6.617937385311527,"[-0.07221504107810475,-0.04480020902795309,0.3045424941370072,-0.2530786545786512]"
2017,156,0.19881808234512757,0.4399955545979575,0.0329937900343364,6.719461977725539,"[-0.2621477713701602,-0.1736926349095385,0.37299818400165097,-0.24379871137720868]"
2018,314,0.35317699940452785,0.5155641967236935,0.020963538459125422,12.587484141293062,"[0.3629564707579936,-0.10883567284985947,-0.4178479869522563,0.2925729310781335]"
2015,208,0.22508029924787223,0.5478083279550541,0.031688541995799034,5.89269673683306,"[-0.15579419292883204,-0.08116207256946673,0.2871936264685913,-0.31936990347933314]"
2018,96,0.2379600629435083,0.39186520525622365,0.03227733847959822,9.090529966632658,"[-0.10363526957585181,-0.21500061866266756,0.3259000027877036,-0.02706919057215959]"
2016,279,0.21239196698935492,0.46019947787475846,0.026961369195386366,6.951285326914902,"[-0.2071778801911524,-0.15635257098143618,-0.02356184570683206,-0.2226086975875196]"
2016,269,0.2555857929432399,0.5302609421326477,0.025580562899929774,7.6469793543085585,"[-0.03225670069668699,-0.09622215707696341,-0.11433346130970398,-0.15901818314872498]"
2014,175,0.1889867620432518,0.5764323067499095,0.030814473954090656,6.386262018873572,"[-0.3019614740282207,-0.056595476499021385,0.22973403307466614,-0.2742551418769237]"
2018,188,0.17222356936065455,0.4450647678980059,0.03346643334497311,5.282058654541493,"[-0.3698470426570207,-0.1693419708586134,0.4040688686092974,-0.3751858056717311]"
2015,310,0.2945459175037096,0.5089779667431775,0.017809863920049684,10.925327569718688,"[0.12551934231104508,-0.11448831997896763,-0.6251646351595185,0.1406420716740049]"
2018,245,0.2013861834760435,0.42065923744378186,0.027481349217092232,4.451104418972635,"[-0.25174778320146957,-0.19028807387423027,0.01062066548736149,-0.45113989645626956]"
2014,271,0.27357048405916956,0.7399114198453498,0.027221867486076086,8.307864148391998,"[0.04057554588875575,0.08371085079926975,-0.00643717674674922,-0.09860943679511797]"
2014,278,0.258360467988519,0.8450176489141656,0.027042721752167466,9.357224326909568,"[-0.02102015424784368,0.17391851523777813,-0.018213881233652276,-0.0026917618461004132]"
2018,33,0.37463883949209326,0.8410314723975716,0.021067041326359965,14.23494558006269,"[0.4498700585065427,0.17049737001368157,-0.41104390262172946,0.4431605691550628]"
2017,17,0.378517326688694,0.6166564243903853,0.015744990029480006,15.110965639943487,"[0.4655766911120427,-0.022073034407873487,-0.7609055712197929,0.5232339405985725]"
2016,311,0.32208662471004834,0.5062296238828816,0.023342734655751218,9.757571999306913,"[0.23705039755462892,-0.11684709160173437,-0.26144409213041314,0.03390236350164482]"
2019,26,0.3774204798824364,0.6818408549243791,0.018864014306949093,15.742386659234485,"[0.46113481237501774,0.03387165401183846,-0.5558667662099777,0.5809495251273191]"
2015,268,0.2658992035100602,0.7271596698774796,0.028706889808392578,10.540386966524574,"[0.00950931333700677,0.07276663186670526,0.09118540496260136,0.10545624281587893]"
2014,259,0.24425347532353464,0.6458219155493832,0.0246474498351263,9.840243263716843,"[-0.0781489623954094,0.00295831590279757,-0.17567456375908908,0.04145900194631891]"
2014,13,0.36729070066913594,1.1921076670352388,0.0211479339221172,14.139851067626422,"[0.4201124465882783,0.47180932686723875,-0.40572617512341574,0.4344683729768328]"
2017,189,0.21409880983750545,0.5134754376058723,0.03476081953071084,6.564402174738557,"[-0.20026571259273362,-0.1106283551985899,0.4891593883151055,-0.25797208681592126]"
2016,344,0.2968276846558121,0.5788191381106019,0.01795920448072707,11.013231027924355,"[0.13475976944995186,-0.05454697295775478,-0.6153472668491847,0.14867696331909946]"
2014,95,0.2224293261351585,0.6646815794668393,0.03528884254222272,6.45481329704044,"[-0.16652978611705926,0.019144666123535155,0.5238706305712673,-0.2679891529904022]"
2018,237,0.2973800732153315,0.49493289520463435,0.035072398741556356,6.176409671246628,"[0.1369967664335842,-0.12654253514383884,0.5096420211433134,-0.29343687726105566]"
2015,335,0.3771526160807354,0.8825563551330016,0.014458406660797247,15.205380263536659,"[0.4600500496548219,0.2061361967590837,-0.8454831483697449,0.5318639909489081]"
2017,9,0.3218714578649171,1.0028797668883511,0.022293736753912677,12.680332291738896,"[0.2361790406533292,0.30940404346887845,-0.3304032463776213,0.30105979659523563]"
2016,317,0.288456679470764,0.5757708401089571,0.025300167074494683,10.844309288921245,"[0.10085987593076699,-0.05716318177503542,-0.13276615687807683,0.13323652562647378]"
2014,346,0.31133569893878904,1.1042719723846892,0.020347214947100536,12.856951834397488,"[0.19351258688294015,0.39642413857766207,-0.45836393846885604,0.31720385869058165]"
2017,154,0.21239705038737702,0.48514592297951376,0.03418946682867788,6.942545615746156,"[-0.2071572940550964,-0.13494222671468425,0.45159973348643967,-0.22340755844787386]"
2015,231,0.2319594131190657,0.4569366265527951,0.03063346331071956,5.671763825169395,"[-0.12793598204678186,-0.15915292068261047,0.2178347329380916,-0.3395644674053556]"
2014,339,0.34125629589136186,1.191703484666872,0.012588517117295354,13.150486426631588,"[0.314681434386985,0.47146243641383156,-0.9684061792257549,0.34403464203894296]"
2015,205,0.20851986975013298,0.6633070442253426,0.028696174604463453,6.766875110313288,"[-0.22285863551310706,0.017964968070219463,0.09048100755699762,-0.23946487297456318]"
2017,127,0.18240607285853622,0.38484816245615233,0.03790709036560141,4.146358447890255,"[-0.3286111603816794,-0.22102301189156978,0.695989330897875,-0.4789954655875438]"
2016,46,0.304827497138978,0.9031521778233809,0.02329118730979467,11.780555017935262,"[0.1671564512531313,0.2238126092662086,-0.26483271795570945,0.21881487646006106]"
2017,21,0.2692990487773096,0.5353425258316563,0.02135752517410127,9.977826732446296,"[0.023277599223069885,-0.09186087610249105,-0.39194803939111034,0.05403493793294355]"
2018,176,0.17254245854018926,0.38551250180273333,0.03095943183957019,5.048173739492204,"[-0.3685556434771521,-0.22045284110929925,0.23926329253897238,-0.3965642586723665]"
2014,18,0.43327562103009526,1.3080550548485335,0.018144019006710824,17.93283811599029,"[0.6873302686610469,0.5713214408974668,-0.6031979066053736,0.7811696355545295]"
2015,360,0.24361336394258323,0.5623024787540475,0.022260399378643735,6.561758315524137,"[-0.08074120874754763,-0.06872243408961325,-0.33259478289007655,-0.2582137510546939]"
2014,358,0.3769081748353909,0.726108482379657,0.013430041162785825,13.030277315006538,"[0.4590601407961251,0.07186444776300714,-0.913085967093773,0.3330468241945015]"
2014,28,0.30948041580067276,0.8802048555449501,0.023852343911458098,12.69487475313355,"[0.18599928358903955,0.2041180167934857,-0.22794333563842856,0.3023890628601149]"
2015,190,0.23688542915845173,0.4492703003162461,0.025472093058853153,5.884174201039052,"[-0.1079871926818852,-0.1657325629240799,-0.12146406518304156,-0.3201489132366749]"
2018,307,0.3094395037367817,0.49452069931341924,0.021832118369136875,10.66721733379342,"[0.18583360281607406,-0.12689630322178327,-0.36074917304087717,0.11704928226068004]"
2015,297,0.28977198810783605,0.48826283016500405,0.022713368741765487,9.26021684233641,"[0.10618645520720202,-0.13226713390652542,-0.3028174266856211,-0.011558814897470054]"
2014,226,0.2201027567597404,0.627977497542715,0.027896376255135483,6.871765158219394,"[-0.1759516479303269,-0.012356697164525782,0.03790376441732635,-0.22987730740231357]"
2019,47,0.21030437970164484,0.48704195329370653,0.030190105826851985,8.026480354031197,"[-0.21563194098803015,-0.1333149543078704,0.18868924364484027,-0.1243295659518664]"
2018,40,0.4032193248421491,1.055048633193656,0.021182521737892163,16.75358735276928,"[0.5656118826573715,0.35417809375589976,-0.40345243699780137,0.6733791993386199]"
2014,3,0.3915383443954054,1.1413798113118763,0.019658410163351105,16.55460430447347,"[0.5183076480295422,0.4282720272483732,-0.5036446728206992,0.6551909816631935]"
2014,264,0.19891236709744267,0.5690194309189169,0.028859928450465665,5.344430493580153,"[-0.26176594828042254,-0.06295759434313787,0.10124587820664185,-0.36948465376473366]"
2016,268,0.2702985312612289,0.600683215554757,0.026059560383621654,8.573362659832169,"[0.027325183596768908,-0.03578207787195944,-0.08284506528523125,-0.07434131566654405]"
2014,80,0.2585453435705431,1.015875050925959,0.032535233906941484,10.88475908149821,"[-0.020271467273415864,0.32055727608062146,0.342853564394113,0.13693387391124817]"
2015,10,0.39549937880397545,1.283298251733207,0.018984146824378337,14.501294160855139,"[0.5343485704406516,0.5500738573071983,-0.5479694798712832,0.46750639160820107]"
2019,79,0.2652672075445531,0.6688176012860444,0.035676881872218486,12.811200410739328,"[0.006949931821688495,0.02269441642551704,0.5493796082005477,0.3130219102302373]"
2016,308,0.3697475298824781,0.6396301491318196,0.01830403401778826,13.936302965981657,"[0.4300618190813075,-0.002355781960151225,-0.5926788199499876,0.4158628826506861]"
2015,295,0.3195272032572635,0.7928561283751576,0.02344544614659667,12.90389025649323,"[0.22668555930615952,0.12915076947168783,-0.25469203139915875,0.32149430577001953]"
2019,105,0.14776902173913045,0.38101449275362315,0.034668198287220044,7.760054249163647,"[-0.4688801386955027,-0.22431326778941396,0.48307064151660795,-0.1486824745601575]"
2016,254,0.22064990084582295,0.4805588948380058,0.02792866128142507,6.681766169496817,"[-0.17373588938666,-0.13887905423694488,0.04002612148198479,-0.247244329340081]"
2014,14,0.3703806437402752,0.9837374690326829,0.01914800429515819,17.329750152025223,"[0.43262572770284036,0.29297512201632087,-0.5371977971231471,0.7260438584595895]"
2014,29,0.3570773706565332,1.595928239855681,0.01958610673497075,16.569289735978735,"[0.37875172678823,0.8183892684090717,-0.5083977645681128,0.6565333162347204]"
2017,210,0.174699237248259,0.4540127046866177,0.028616605025409372,4.49842352092352,"[-0.3598213795588113,-0.1616623833936726,0.08525025269489656,-0.4468146530053352]"
2017,364,0.4261529959713902,1.0983859996567797,0.016876195610270907,16.85898579480101,"[0.6584859153570427,0.3913724888568274,-0.6865422383719936,0.6830132351157487]"
2014,204,0.2170806740384608,0.7772258490957734,0.030901685174117177,7.203952691963173,"[-0.1881901163332058,0.11573604609319314,0.23546713507930842,-0.19951341849549042]"
2015,34,0.3619148737344103,1.2375717834055935,0.020721021530804146,14.211476948976948,"[0.3983420669700368,0.5108290099998634,-0.4337905948815523,0.441015398627284]"
2015,202,0.1986313162726011,0.524913972226915,0.027151888682627908,6.345609513816855,"[-0.2629041142264461,-0.10081120637777448,-0.011037452011895285,-0.27797101927128226]"
2014,62,0.2636078936244857,0.9746510159106471,0.028061080408196843,9.400138557376412,"[2.302411797980367E-4,0.28517665258752817,0.04873110647035393,0.0012308505160543205]"
2014,170,0.2113933638221682,0.658655403362211,0.029209893970763554,7.041149378470349,"[-0.2112219036133355,0.013972686530035014,0.12425195500920644,-0.2143945962111228]"
2015,79,0.28070327241408477,0.7819250853197343,0.026465422083338373,12.359178602353666,"[0.06946105729166346,0.11976917646200126,-0.056164478503555174,0.27170446577770124]"
2016,304,0.26123670526477877,0.5233859026239995,0.023315447554194253,8.184876565789809,"[-0.009372313248381333,-0.1021226756522381,-0.2632378949987773,-0.10985122318295987]"
2017,292,0.326282236882404,0.6945554867837476,0.02560104568456551,13.59247138127573,"[0.25404128487897293,0.04478401624184614,-0.11298696147149405,0.38443465919206515]"
2014,344,0.38437496384870024,1.0314443880447888,0.0152971541288189,13.27079639404582,"[0.4892982480348498,0.3339196957087279,-0.7903454632319695,0.355031678694048]"
2018,338,0.26613476480877496,0.5269226227513719,0.019472234211424216,10.479202100514517,"[0.010463261252119155,-0.09908727741476502,-0.5158835306521071,0.09986358720544536]"
2015,238,0.2447272125094781,0.6251832740238458,0.0317993329276155,7.9978160006288075,"[-0.07623047831798387,-0.014754845968735246,0.2944768144930221,-0.1269496559729669]"
2014,343,0.4070937665622208,1.1239525877475307,0.013783743959506115,14.569356621848113,"[0.5813021323768814,0.41331507227705483,-0.8898342087499727,0.4737276997380531]"
2016,356,0.449578612825751,1.035563787118421,0.01409922140873228,19.89983924933582,"[0.7533521708937709,0.33745517950083703,-0.869095313043343,0.9609650758571334]"
2014,257,0.22101898585270902,0.7501687853056869,0.026466208094785438,6.231966254255743,"[-0.17224121316123925,0.09251425845328633,-0.05611280758550739,-0.28835867972751245]"
2017,16,0.3520623003182723,0.6422355034311559,0.01733389568634134,13.237935272228752,"[0.35844229599705907,-1.197306008728255E-4,-0.6564538939726565,0.3520279794252589]"
2017,327,0.3352868263038159,0.6191786234839163,0.018623622465541185,11.127641415505309,"[0.29050699190243445,-0.019908351196497007,-0.5716696749120486,0.1591347437756477]"
2016,352,0.2676473634754884,0.5469208653176044,0.021596556890035156,10.056116053942143,"[0.01658880204504983,-0.08192373943269667,-0.37623454278623647,0.06119104109461124]"
2019,23,0.3209997080469891,0.5700656469114539,0.019860833615124234,14.283807784537185,"[0.23264873272138406,-0.06205967704536112,-0.490337734828154,0.44762686122715]"
2016,183,0.20980282680729537,0.5727202900874397,0.03417261335461819,7.007939344653052,"[-0.21766306978759836,-0.05978132339358544,0.4504918177172602,-0.2174301880831466]"
2018,54,0.26289843292750525,0.33423270131053123,0.02449492350381054,9.673060158494064,"[-0.002642847720761075,-0.26446384860387473,-0.18570135865498885,0.026177485578526366]"
2016,6,0.359718329644748,1.1404103002058892,0.019300329009282097,15.491235240756872,"[0.3894467659752712,0.42743994209706376,-0.5271842561632251,0.5579928124430698]"
2015,183,0.2310777271873299,0.5599837115193534,0.030235259345028586,7.968399205262596,"[-0.13150652806156551,-0.07071252143716084,0.19165755122609188,-0.1296385236027297]"
2014,281,0.2670153079224693,0.7034530131183793,0.02623244015021123,10.696735915100861,"[0.014029179219367206,0.05242033881794911,-0.07148027373552712,0.11974745372245887]"
2019,54,0.2550682912318613,0.5629176423533842,0.02397557738510424,12.035398260094551,"[-0.03435241710396689,-0.068194468506266,-0.21984219825513218,0.24210904348183657]"
2017,307,0.2572068020897249,0.4346882755198869,0.02060394541631922,9.520181495067177,"[-0.025692132135958026,-0.17824761946561699,-0.44148695902420665,0.012203479088270752]"
2016,282,0.28865552442123105,0.5174242424242423,0.02357245279856014,10.828913455204212,"[0.1016651343792627,-0.10723928432101647,-0.2463428523514028,0.1318292561261906]"
2019,42,0.27486495476896294,0.42535838500029716,0.021301858280985325,12.178191462170341,"[0.045817738224758583,-0.18625501960446258,-0.3956074765187893,0.2551611796520731]"
2017,312,0.2931111950822929,0.5595952216865259,0.01612194689865407,11.22748231250062,"[0.11970917540271642,-0.07104594373561032,-0.7361251337752954,0.1682607873407306]"
2017,78,0.23830061112659218,0.38683260271977615,0.03336320677116281,7.022258659841947,"[-0.10225615835927826,-0.2193198614409715,0.3972829472901801,-0.21612131869025497]"
2014,30,0.31791358044599305,1.7475469652391853,0.02260100777965996,15.90197381843938,"[0.2201509030405175,0.9485163904946208,-0.3102038255560283,0.5955367274778759]"
2018,16,0.3711808097632091,0.944674582261539,0.01796859903436677,15.629748867557565,"[0.435866144161258,0.2594493090072395,-0.6147296865161941,0.5706537703329025]"
2015,241,0.2535163458541407,0.5906008706183394,0.02953159562573384,8.111086541700102,"[-0.040637299491364194,-0.044435273756117485,0.14540001832544053,-0.116596064172748]"
2018,280,0.2087310387496844,0.3348622122133532,0.02464434602770666,4.73812667859571,"[-0.2220034686076878,-0.26392356941409456,-0.17587860223641053,-0.42490437850422486]"
2019,27,0.38728211884733627,0.5915495937235066,0.0191952480490524,15.329590002697078,"[0.50107129592085,-0.0436210299546398,-0.534092081366902,0.5432174896142778]"
2014,290,0.27291060850113485,0.8454469795522003,0.023449770534932052,10.832755681678051,"[0.03790326094103586,0.17428698925185052,-0.25440775422212936,0.13218045816105234]"
2018,194,0.19751701260894766,0.5089189163432423,0.03514624705463313,6.511962390399698,"[-0.26741668765231863,-0.11453900012142457,0.5144966707126136,-0.26276539067057775]"
2014,38,0.2979206290391133,1.6464875624162705,0.022778967068736895,15.12701611699374,"[0.13918584462220002,0.861781924050802,-0.2985051157267033,0.5247010483390795]"
2014,136,0.22758473789983794,0.5841456814187895,0.03542492896633958,8.463122165139776,"[-0.1456520174373376,-0.0499754548315781,0.5328166968076037,-0.08441794345611933]"
2018,168,0.1821624819021559,0.5290863725646335,0.03376537472983411,4.36206770282857,"[-0.32959762584203767,-0.09723023412805556,0.4237207144646353,-0.4592783745236373]"
2017,84,0.25786732460704975,0.3942794459022082,0.032312525260780434,9.217153067946548,"[-0.0230172272100441,-0.21292859103884143,0.32821311577558887,-0.015495096451283082]"
2018,18,0.3739881589957818,0.9244563851411927,0.019327924157792806,15.04252619618619,"[0.44723501061774584,0.2420969945198678,-0.5253702028659883,0.516978174033009]"
2014,267,0.25043825944862047,0.793500000519769,0.023574655539815734,10.633920460960255,"[-0.053102564902543795,0.12970337423048264,-0.24619804827339176,0.11400575279328383]"
2015,151,0.19558820756409795,0.3746320271799811,0.03074907416032989,4.50150075751898,"[-0.2752277311523826,-0.22979103364457057,0.2254347733165866,-0.44653337553212147]"
2017,334,0.4309139896093501,1.0332955173230436,0.015610400831097104,17.02095588284191,"[0.6777664167788596,0.3355084316974939,-0.769753212645031,0.6978182511381006]"
2019,76,0.2178976811594203,0.27571884057971013,0.03691241200828158,8.195978233627548,"[-0.1848814988144384,-0.3146835050464212,0.6306010416090609,-0.10883646562987977]"
2014,347,0.3550962613923918,1.2154664872545877,0.01747826937237693,12.434134016144888,"[0.3707288679296283,0.49185708840044784,-0.646963038683893,0.2785558302213685]"
2016,287,0.28333743053739974,0.621206629847139,0.01997276838238996,10.242183148423932,"[0.08012855515112868,-0.018167810040054404,-0.4829793532070147,0.07819866483770484]"
2018,340,0.28494259547370104,0.5700405072737987,0.017994514995498846,13.429069255232756,"[0.0866289597284113,-0.06208125319758153,-0.613026019847234,0.36949874649723624]"
2014,78,0.2616921135231393,0.7826652177377811,0.028941229538950133,11.315595612484582,"[-0.007528055465127892,0.12040439682333223,0.10659045925055069,0.1763148597551104]"
2015,248,0.21924295696584745,0.5505553907659027,0.028374227176235983,5.676575267971802,"[-0.17943356208716546,-0.07880439955210172,0.06931678756788341,-0.3391246733134843]"
2014,54,0.34179402053667746,1.2840058986319347,0.02674143699426175,12.947215226087037,"[0.3168590472083699,0.5506811968963637,-0.03801977603700614,0.3254544620974165]"
2016,351,0.24497911381010384,0.6969707080033167,0.023339281263194313,9.643307402546531,"[-0.07521035862150946,0.046856885445221465,-0.26167111167887014,0.023457909181178762]"
2018,123,0.23365228240079516,0.48356888898730327,0.03776223250018903,7.636451424979302,"[-0.12108040292289943,-0.13629571978962182,0.6864666465651553,-0.15998049763707964]"
2018,63,0.23939507997286524,0.3851816920498983,0.03525629980267424,5.5761403175126,"[-0.09782390959959615,-0.22073675934555514,0.5217313319204147,-0.348305016849367]"
2018,317,0.3385447861388397,0.431981715731211,0.01916407513890792,14.23139022919393,"[0.3037006871702809,-0.18057053067043036,-0.5361413300024044,0.44283558923306776]"
2018,182,0.19181912820819677,0.5039929575255663,0.03423258125757413,4.828194147198094,"[-0.2904912969973335,-0.11876671568119308,0.4544339951635372,-0.4166716836166709]"
2014,179,0.17764632075804626,0.413255646873374,0.02905104490165631,5.1924888245812175,"[-0.34788663397385095,-0.19664222262195283,0.11380951519174547,-0.38337301346868163]"
2014,83,0.2448495714722206,0.987709695743806,0.030940682022496963,8.64159532895356,"[-0.07573496365559924,0.2963842947875756,0.23803071473744064,-0.06810444951546216]"
2017,308,0.26080624842120115,0.418560141708025,0.02024031793911657,8.037289933083699,"[-0.011115525782516423,-0.19208962764923518,-0.4653911472451668,-0.12334150702689525]"
2016,75,0.2605598293057154,0.4424281109539368,0.02988237734644479,8.532086798670596,"[-0.012113444382660014,-0.17160488778520513,0.16845975061204593,-0.07811417146495019]"
2014,176,0.19442966876971096,0.45333409433218436,0.027459744412766537,6.630327018848802,"[-0.2799194427090441,-0.16224480230147242,0.009200406179535324,-0.2519461694065489]"
2018,46,0.27346970848159435,0.4709753048888464,0.02024308264658521,10.469077805023035,"[0.040167437032816215,-0.1471041924985793,-0.46520940056250487,0.0989381672172278]"
2015,210,0.24017266695930084,0.664930580817381,0.03017845376750529,7.9074320569632395,"[-0.09467493101705343,0.019358372109121395,0.18792325912153657,-0.13521127853746284]"
2017,75,0.24426575765005404,0.5523892249769681,0.03241257799575521,9.920891654469674,"[-0.0780992229015289,-0.07723050709479228,0.3347903948834768,0.048830737874319796]"
2015,264,0.2353825611248066,0.6294816721823197,0.02742600808074698,8.756987199913251,"[-0.11407332752324878,-0.011065735797644955,0.006982642998699383,-0.057556955721571]"
2018,222,0.22877211696950664,0.5133598532932095,0.032300811839477556,8.203057758165045,"[-0.1408435119903963,-0.11072755570253162,0.3274430974323949,-0.1081893555648299]"
2017,340,0.292254649596993,0.5879277509484045,0.0224756732131892,11.0437237838637,"[0.11624044015478359,-0.0467294849016014,-0.3184430848401659,0.15146418005589385]"
2017,331,0.31644157175123006,0.9240453413318729,0.022498220724736746,13.456073840551406,"[0.21418973865121443,0.24174421521887732,-0.3169608537280038,0.3719671239807296]"
2017,344,0.35386697333857076,0.8537502447833508,0.01936049902890641,12.538952291007062,"[0.36575064450152983,0.18141328586006733,-0.5232287919463204,0.2881368353164445]"
2018,185,0.18641510179846849,0.4343213827553073,0.032762690446471926,4.933068218966389,"[-0.31237587546968554,-0.17856250603024149,0.35780613061614747,-0.4070855783571193]"
2017,157,0.1843071158860633,0.42769393931225946,0.032529010012362414,6.123961698103575,"[-0.3209125441720436,-0.18425052470898437,0.3424444172399155,-0.2982309296204438]"
2016,71,0.2702541883882298,0.5901974246399962,0.026408496977662795,9.900833265753302,"[0.027145609144266006,-0.04478153220108196,-0.05990662816461814,0.04699728350061186]"
2016,277,0.25818652964403926,0.43477778028648784,0.024401794226210256,7.442164703826194,"[-0.02172454890851111,-0.1781708017924618,-0.19182350266282072,-0.17773944346710016]"
2015,280,0.3018036344331089,0.6930555210339897,0.022276672080977566,10.587561824586105,"[0.15491077448199617,0.043496667164420647,-0.33152504596468246,0.10976830152931735]"
2015,284,0.2830907868602752,0.7417691997898322,0.025030063362457534,8.922742262028585,"[0.07912972714817444,0.08530529473772311,-0.15052226821868855,-0.04240597086945559]"
2015,212,0.22608232039611284,0.7484452412566533,0.03228726050446846,7.132975094231125,"[-0.1517363277766278,0.09103502278288272,0.32655225808990423,-0.20600118722094593]"
2014,255,0.21725401147650733,0.6307488610747757,0.02471753038284409,7.73811328773477,"[-0.18748815515139197,-0.009978167996919876,-0.1710676000165211,-0.15068800712131977]"
2016,63,0.2699788528848444,0.6687040265450886,0.02814936703826528,10.36284750380486,"[0.026030588422084746,0.022596940641145417,0.054534903913785536,0.08922809463149683]"
2014,171,0.21061992572838037,0.7907169159382761,0.029085461250705817,7.881087526437139,"[-0.2143540805076851,0.1273147854450651,0.11607198141648342,-0.1376193231416108]"
2016,325,0.28054617277616983,0.6424653714285928,0.02390982753606805,8.267561985440334,"[0.06882485400669461,7.755414011401908E-5,-0.22416446999034803,-0.10229329086627303]"
2017,14,0.336241657683555,0.6439547324499327,0.020166375418295246,11.400004601553158,"[0.2943737535859354,0.0013558016848229043,-0.47025198985486905,0.18403033642556355]"
2015,359,0.30975129419862535,0.686650608609882,0.01803687277682875,9.661863991356286,"[0.18709625445983077,0.03799963624788329,-0.6102414987617496,0.025154090235172177]"
