lat,lon
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
40.868,-73.878
40.868,-73.878
40.868,-73.878
40.868,-73.878
40.868,-73.878
32.329,-90.183
32.329,-90.183
32.329,-90.183
32.329,-90.183
32.329,-90.183
32.329,-90.183
32.329,-90.183
32.329,-90.183
32.329,-90.183
32.329,-90.183
32.329,-90.183
32.329,-90.183
32.329,-90.183
32.329,-90.183
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
39.811,-86.114
39.811,-86.114
39.811,-86.114
39.811,-86.114
39.811,-86.114
39.811,-86.114
39.811,-86.114
39.811,-86.114
39.811,-86.114
39.811,-86.114
39.811,-86.114
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
43.66,-70.269
43.66,-70.269
43.66,-70.269
43.66,-70.269
43.66,-70.269
43.66,-70.269
43.66,-70.269
41.492,-81.678
41.492,-81.678
41.492,-81.678
41.492,-81.678
41.492,-81.678
41.492,-81.678
41.492,-81.678
41.492,-81.678
41.492,-81.678
41.492,-81.678
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
46.825,-100.768
46.825,-100.768
46.825,-100.768
46.825,-100.768
46.825,-100.768
46.825,-100.768
46.825,-100.768
46.825,-100.768
46.825,-100.768
46.825,-100.768
46.825,-100.768
46.825,-100.768
46.825,-100.768
46.825,-100.768
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
43.66,-70.269
43.66,-70.269
43.66,-70.269
43.66,-70.269
43.66,-70.269
43.66,-70.269
43.66,-70.269
43.66,-70.269
43.66,-70.269
43.66,-70.269
43.66,-70.269
43.66,-70.269
43.66,-70.269
35.633,-83.942
35.633,-83.942
35.633,-83.942
35.633,-83.942
35.633,-83.942
35.633,-83.942
35.633,-83.942
35.633,-83.942
35.633,-83.942
35.633,-83.942
35.633,-83.942
35.633,-83.942
35.633,-83.942
40.736,-73.822
40.736,-73.822
40.736,-73.822
40.736,-73.822
40.736,-73.822
40.736,-73.822
40.736,-73.822
40.777,-124.179
40.777,-124.179
40.777,-124.179
40.777,-124.179
40.777,-124.179
40.777,-124.179
40.777,-124.179
40.777,-124.179
40.777,-124.179
40.777,-124.179
40.777,-124.179
40.777,-124.179
42.33,-71.083
42.33,-71.083
42.33,-71.083
42.33,-71.083
42.33,-71.083
42.33,-71.083
38.656,-90.198
38.656,-90.198
38.656,-90.198
38.656,-90.198
38.656,-90.198
38.656,-90.198
38.656,-90.198
38.656,-90.198
38.656,-90.198
38.656,-90.198
38.656,-90.198
38.656,-90.198
38.656,-90.198
38.656,-90.198
38.656,-90.198
38.656,-90.198
38.656,-90.198
38.656,-90.198
38.656,-90.198
38.656,-90.198
38.656,-90.198
38.656,-90.198
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
41.492,-81.678
41.492,-81.678
41.492,-81.678
41.492,-81.678
41.492,-81.678
41.492,-81.678
41.492,-81.678
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
32.295,-110.982
32.295,-110.982
32.295,-110.982
32.295,-110.982
32.295,-110.982
32.295,-110.982
32.295,-110.982
32.295,-110.982
32.295,-110.982
32.295,-110.982
32.295,-110.982
32.295,-110.982
32.295,-110.982
32.295,-110.982
32.295,-110.982
32.295,-110.982
32.295,-110.982
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
32.329,-90.183
32.329,-90.183
32.329,-90.183
32.329,-90.183
32.329,-90.183
32.329,-90.183
32.329,-90.183
32.329,-90.183
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
38.103,-122.238
38.103,-122.238
38.103,-122.238
38.103,-122.238
38.103,-122.238
38.103,-122.238
38.103,-122.238
38.103,-122.238
38.103,-122.238
38.103,-122.238
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
30.462,-91.179
30.462,-91.179
30.462,-91.179
30.462,-91.179
30.462,-91.179
30.462,-91.179
30.462,-91.179
30.462,-91.179
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
35.856,-78.574
35.856,-78.574
35.856,-78.574
35.856,-78.574
35.856,-78.574
35.856,-78.574
35.856,-78.574
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
39.311,-76.474
39.311,-76.474
39.311,-76.474
39.311,-76.474
39.311,-76.474
39.311,-76.474
39.311,-76.474
39.311,-76.474
39.311,-76.474
36.205,-95.977
36.205,-95.977
36.205,-95.977
36.205,-95.977
36.205,-95.977
36.205,-95.977
36.205,-95.977
36.205,-95.977
36.205,-95.977
39.117,-94.636
39.117,-94.636
39.117,-94.636
39.117,-94.636
39.117,-94.636
39.117,-94.636
39.117,-94.636
39.117,-94.636
39.117,-94.636
39.117,-94.636
39.117,-94.636
39.117,-94.636
39.117,-94.636
39.117,-94.636
39.117,-94.636
39.117,-94.636
39.117,-94.636
39.117,-94.636
39.117,-94.636
39.811,-86.114
39.811,-86.114
39.811,-86.114
39.811,-86.114
39.811,-86.114
39.811,-86.114
39.811,-86.114
39.811,-86.114
39.811,-86.114
39.811,-86.114
39.055,-76.878
39.055,-76.878
39.055,-76.878
39.055,-76.878
39.055,-76.878
39.055,-76.878
39.055,-76.878
39.055,-76.878
39.055,-76.878
39.055,-76.878
39.055,-76.878
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
37.936,-122.026
37.936,-122.026
37.936,-122.026
37.936,-122.026
37.936,-122.026
37.936,-122.026
37.936,-122.026
37.936,-122.026
37.936,-122.026
37.936,-122.026
37.936,-122.026
37.936,-122.026
37.936,-122.026
37.936,-122.026
37.936,-122.026
37.936,-122.026
37.557,-77.4
37.557,-77.4
37.557,-77.4
37.557,-77.4
37.557,-77.4
37.557,-77.4
37.557,-77.4
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
40.868,-73.878
40.868,-73.878
40.868,-73.878
40.868,-73.878
39.129,-84.504
39.129,-84.504
39.129,-84.504
39.129,-84.504
39.129,-84.504
39.129,-84.504
39.129,-84.504
33.688,-84.291
33.688,-84.291
33.688,-84.291
33.688,-84.291
33.688,-84.291
33.688,-84.291
33.688,-84.291
33.688,-84.291
33.688,-84.291
33.688,-84.291
33.688,-84.291
33.688,-84.291
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
35.856,-78.574
35.856,-78.574
35.856,-78.574
35.856,-78.574
35.856,-78.574
35.856,-78.574
35.633,-83.942
35.633,-83.942
35.633,-83.942
35.633,-83.942
35.633,-83.942
35.633,-83.942
35.633,-83.942
35.633,-83.942
35.633,-83.942
35.633,-83.942
35.633,-83.942
35.633,-83.942
35.633,-83.942
35.633,-83.942
35.633,-83.942
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
36.785,-119.773
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
39.129,-84.504
39.129,-84.504
39.129,-84.504
39.129,-84.504
39.129,-84.504
39.129,-84.504
39.129,-84.504
39.129,-84.504
46.825,-100.768
46.825,-100.768
46.825,-100.768
46.825,-100.768
46.825,-100.768
46.825,-100.768
46.825,-100.768
46.825,-100.768
46.825,-100.768
46.825,-100.768
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
40.736,-111.872
39.311,-76.474
39.311,-76.474
39.311,-76.474
39.311,-76.474
39.311,-76.474
39.311,-76.474
39.311,-76.474
39.311,-76.474
39.311,-76.474
39.311,-76.474
39.311,-76.474
39.311,-76.474
39.311,-76.474
39.311,-76.474
39.311,-76.474
39.311,-76.474
39.311,-76.474
39.311,-76.474
39.311,-76.474
39.311,-76.474
39.311,-76.474
39.311,-76.474
39.311,-76.474
39.311,-76.474
39.311,-76.474
39.811,-86.114
39.811,-86.114
39.811,-86.114
39.811,-86.114
39.811,-86.114
39.811,-86.114
39.811,-86.114
39.811,-86.114
39.811,-86.114
39.811,-86.114
39.811,-86.114
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
38.656,-90.198
38.656,-90.198
38.656,-90.198
38.656,-90.198
38.656,-90.198
38.656,-90.198
38.656,-90.198
38.656,-90.198
38.656,-90.198
38.656,-90.198
38.656,-90.198
38.656,-90.198
38.656,-90.198
38.656,-90.198
30.462,-91.179
30.462,-91.179
30.462,-91.179
30.462,-91.179
30.462,-91.179
30.462,-91.179
30.462,-91.179
30.462,-91.179
30.462,-91.179
30.462,-91.179
30.462,-91.179
30.462,-91.179
30.462,-91.179
30.462,-91.179
30.462,-91.179
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
33.458,-112.047
40.777,-124.179
40.777,-124.179
40.777,-124.179
40.777,-124.179
40.777,-124.179
40.777,-124.179
40.777,-124.179
40.777,-124.179
40.777,-124.179
40.777,-124.179
40.777,-124.179
40.777,-124.179
40.777,-124.179
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
33.688,-84.291
33.688,-84.291
33.688,-84.291
33.688,-84.291
33.688,-84.291
33.688,-84.291
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
37.96,-122.357
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
40.868,-73.878
40.868,-73.878
40.868,-73.878
40.868,-73.878
43.66,-70.269
43.66,-70.269
43.66,-70.269
43.66,-70.269
43.66,-70.269
43.66,-70.269
43.66,-70.269
43.66,-70.269
43.66,-70.269
43.66,-70.269
43.66,-70.269
43.66,-70.269
43.66,-70.269
37.557,-77.4
37.557,-77.4
37.557,-77.4
37.557,-77.4
37.557,-77.4
37.557,-77.4
37.557,-77.4
37.557,-77.4
42.33,-71.083
42.33,-71.083
42.33,-71.083
42.33,-71.083
42.33,-71.083
42.33,-71.083
42.33,-71.083
37.936,-122.026
37.936,-122.026
37.936,-122.026
37.936,-122.026
37.936,-122.026
37.936,-122.026
37.936,-122.026
37.936,-122.026
37.936,-122.026
37.936,-122.026
37.936,-122.026
37.936,-122.026
37.936,-122.026
37.936,-122.026
37.936,-122.026
37.936,-122.026
32.329,-90.183
32.329,-90.183
32.329,-90.183
32.329,-90.183
32.329,-90.183
32.329,-90.183
32.329,-90.183
32.329,-90.183
32.329,-90.183
39.055,-76.878
39.055,-76.878
39.055,-76.878
39.055,-76.878
39.055,-76.878
39.055,-76.878
39.055,-76.878
39.055,-76.878
39.055,-76.878
39.055,-76.878
39.055,-76.878
39.055,-76.878
40.736,-73.822
40.736,-73.822
40.736,-73.822
40.736,-73.822
40.736,-73.822
40.736,-73.822
40.736,-73.822
40.736,-73.822
40.736,-73.822
40.736,-73.822
40.736,-73.822
40.736,-73.822
40.736,-73.822
40.736,-73.822
40.736,-73.822
36.205,-95.977
36.205,-95.977
36.205,-95.977
36.205,-95.977
36.205,-95.977
36.205,-95.977
36.205,-95.977
36.205,-95.977
36.205,-95.977
36.205,-95.977
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
32.295,-110.982
32.295,-110.982
32.295,-110.982
32.295,-110.982
32.295,-110.982
32.295,-110.982
32.295,-110.982
32.295,-110.982
32.295,-110.982
41.492,-81.678
41.492,-81.678
41.492,-81.678
41.492,-81.678
41.492,-81.678
41.492,-81.678
41.492,-81.678
41.492,-81.678
41.492,-81.678
41.492,-81.678
41.492,-81.678
41.492,-81.678
41.492,-81.678
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
38.103,-122.238
38.103,-122.238
38.103,-122.238
38.103,-122.238
38.103,-122.238
38.103,-122.238
38.103,-122.238
38.103,-122.238
38.103,-122.238
38.103,-122.238
38.103,-122.238
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
38.006,-121.642
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
47.568,-122.309
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
39.751,-104.988
35.633,-83.942
35.633,-83.942
35.633,-83.942
35.633,-83.942
35.633,-83.942
35.633,-83.942
35.633,-83.942
35.633,-83.942
35.633,-83.942
35.633,-83.942
35.633,-83.942
35.633,-83.942
32.329,-90.183
32.329,-90.183
32.329,-90.183
32.329,-90.183
32.329,-90.183
32.329,-90.183
32.329,-90.183
32.329,-90.183
32.329,-90.183
32.329,-90.183
32.329,-90.183
32.329,-90.183
32.329,-90.183
46.825,-100.768
46.825,-100.768
46.825,-100.768
46.825,-100.768
46.825,-100.768
46.825,-100.768
46.825,-100.768
46.825,-100.768
46.825,-100.768
46.825,-100.768
46.825,-100.768
46.825,-100.768
46.825,-100.768
41.492,-81.678
41.492,-81.678
41.492,-81.678
41.492,-81.678
41.492,-81.678
41.492,-81.678
41.492,-81.678
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
39.838,-104.95
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
34.49,-120.047
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
39.779,-105.005
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
37.348,-121.895
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
33.504,-112.096
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
34.756,-92.281
37.557,-77.4
37.557,-77.4
37.557,-77.4
37.557,-77.4
37.557,-77.4
37.557,-77.4
37.557,-77.4
37.557,-77.4
37.557,-77.4
37.557,-77.4
37.557,-77.4
37.557,-77.4
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
39.525,-119.808
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
37.815,-122.282
30.462,-91.179
